"Batch","Site","Transect","Date","Latitude","Longitude","Depth","Subregion","Zone","Habitat","Species","Width","Height","Bleaching","Old","Recent","oPercRecMort","dPercRecMort","TLRate","Disease Conditions","Other Conditions"
"FRRP 2005","A1157","1","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","PFUR","5","3","PB","0","0","","","","",""
"FRRP 2005","A1157","1","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","SSID","3","1","PB","30","0","","","","",""
"FRRP 2005","A1157","1","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","PAST","7","5","","5","0","","","","",""
"FRRP 2005","A1157","1","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","PPOR","2","2","PB","10","0","","","","",""
"FRRP 2005","A1157","1","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","SSID","4","1","P","0","0","","","","",""
"FRRP 2005","A1157","1","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","SSID","5","2","PB","0","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","SSID","7","1","PB","5","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","SSID","4","1","PB","5","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","PAST","3","3","P","0","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","SSID","8","4","P","0","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","PAST","7","4","P","10","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","PFUR","4","2","PB","0","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","PFUR","4","3","PB","10","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","SSID","7","5","P","20","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","DSTO","7","5","","0","0","","","","",""
"FRRP 2005","A1157","2","8/22/2005","25.3757166666667","-80.1393333333333","32.81","Biscayne","Forereef","SPGR_LR","SSID","7","1","PB","5","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","DSTO","12","8","","50","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","AAGA","6","3","","10","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","AAGA","4","1","BL","15","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","PAST","5","5","","0","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SBOU","10","15","P","30","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","DSTO","8","4","","10","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","PPOR","8","6","PB","70","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","MMEA","45","45","","25","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","PPOR","8","8","BL","50","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","PPOR","4","4","PB","0","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","PAST","8","4","","10","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","MMEA","8","2","P","10","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","MMEA","6","2","P","10","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","MMEA","6","3","","50","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","PPOR","4","4","BL","0","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SSID","6","4","PB","50","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SSID","5","2","","0","0","","","","",""
"FRRP 2005","A1158","1","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SRAD","3","1","BL","20","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SSID","10","6","PB","0","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","DSTO","10","12","","0","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","DSTO","8","10","","0","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SSID","22","12","P","60","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","DSTO","10","12","","10","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SRAD","4","1","BL","0","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","PPOR","8","9","PB","60","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","MCAV","14","15","","50","0","","","","BB/RB",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SSID","7","3","PB","0","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SINT","8","4","P","0","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","PPOR","5","8","P","15","0","","","","",""
"FRRP 2005","A1158","2","8/22/2005","25.6042833333333","-80.09375","21.9827","Biscayne","Forereef","SPGR_LR","SSID","20","12","","20","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","SSID","25","8","","30","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PPOR","5","5","P","20","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PPOR","3","8","P","15","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PDIV","4","3","","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","AAGA","4","1","BL","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PPOR","10","10","","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PAST","5","4","","40","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","ACER","20","15","PB","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","ACER","80","30","BL","0","80","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PSTR","15","15","","40","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PPOR","15","12","BL","20","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PPOR","15","8","","90","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PAST","6","4","BL","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PAST","4","1","P","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","SSID","80","60","","30","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","SRAD","3","1","","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PAST","7","5","P","5","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","SRAD","5","1","","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","DSTO","12","8","","5","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PPOR","10","7","BL","10","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","DSTO","6","3","","40","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","SSID","70","35","","40","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","AAGA","15","2","PB","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PPOR","12","15","BL","75","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PAST","12","8","PB","30","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","SRAD","5","","BL","0","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PPOR","10","10","PB","10","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","SRAD","15","10","PB","30","0","","","","",""
"FRRP 2005","A2159","1","8/31/2005","25.41002","-80.15696","7.8744","Biscayne","Mid Channel","ISOL_MR","PAST","15","12","PB","15","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PDIV","6","4","P","35","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","4","4","P","5","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","4","3","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","SSID","4","1","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","DSTO","10","10","","20","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","SSID","8","4","BL","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PDIV","7","7","BL","10","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","5","2","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","5","2","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","DSTO","15","10","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PDIV","8","6","BL","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PDIV","6","10","BL","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","DSTO","10","4","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","SSID","5","1","BL","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","5","1","PB","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","4","1","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","6","4","","5","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PPOR","6","7","P","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","4","2","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PDIV","1","5","BL","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PDIV","4","10","BL","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","7","8","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","DSTO","6","4","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PPOR","8","6","BL","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","SSID","5","2","","10","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","SSID","4","3","BL","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","DSTO","8","8","","60","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","4","4","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","5","5","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","DSTO","8","6","","1","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","5","4","","0","0","","","","",""
"FRRP 2005","A4005","1","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","4","4","","0","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","AAGA","5","4","PB","0","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","MMEA","40","40","","10","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PFUR","10","5","BL","50","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","6","","BL","5","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PPOR","10","5","PB","45","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","8","10","P","20","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","SSID","10","3","P","0","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","SSID","4","1","P","0","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","10","5","PB","30","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","SBOU","15","15","BL","5","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","5","3","P","0","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","5","5","P","0","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","4","3","BL","0","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PAST","10","5","PB","40","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PPOR","10","5","PB","30","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PPOR","3","5","PB","10","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PPOR","4","2","PB","0","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","DSTO","5","5","","0","0","","","","",""
"FRRP 2005","A4005","2","8/22/2005","25.45794999","-80.13125","19.686","Biscayne","Forereef","CONT_LR","PPOR","15","10","PB","15","0","","","","",""
